record_id,x1,x2,x3,x4,y1,y2,y3,y4,label
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqazzwsx2wnramlghy5zao3yn2zujk2oogscpk4f53n3flq,0.3277494536982249,0.3277494536982249,0.5156591405325444,0.5156591405325444,0.48044851026315794,0.48044851026315794,0.626821567368421,0.626821567368421,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqag2hijncsbxzicyrvwsxtfjag4hmlk4keyqwdju7su2qq,0.7210487982248521,0.7210487982248521,0.9126001457100592,0.9126001457100592,0.45324643789473684,0.45324643789473684,0.6022101684210527,0.6022101684210527,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqauf4fqs3bfq7qcoh6ff4bcd6ky2ax4pairg3rndsvjpva,0.0,0.0,0.20975965044378697,0.20975965044378697,0.4428837434210527,0.4428837434210527,0.6294122410526316,0.6294122410526316,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqac2n4x5isim4bh432d43yld2qaregyg4nnmmzelk3g4ra,0.0,0.0,0.05826656955621301,0.05826656955621301,0.5206039507894737,0.5206039507894737,0.6060961786842105,0.6060961786842105,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqac2n4x5isim4bh432d43yld2qaregyg4nnmmzelk3g4ra,0.38018936642011836,0.38018936642011836,0.6744355426035503,0.6744355426035503,0.46879047921052636,0.46879047921052636,0.6371842615789474,0.6371842615789474,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqac2n4x5isim4bh432d43yld2qaregyg4nnmmzelk3g4ra,0.6970138383136094,0.6970138383136094,0.8506919155325444,0.8506919155325444,0.46749514236842105,0.46749514236842105,0.5866661268421053,0.5866661268421053,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqaesrexgsloxiksrdzqmqhfnzuq6kj3gqqh5lzkocuiwkq,0.02767662053254438,0.02767662053254438,0.14493809177514794,0.14493809177514794,0.5063552460526316,0.5063552460526316,0.6086868523684211,0.6086868523684211,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqaesrexgsloxiksrdzqmqhfnzuq6kj3gqqh5lzkocuiwkq,0.9329934449704141,0.9329934449704141,1.0,1.0,0.4739718263157895,0.4739718263157895,0.5633500647368421,0.5633500647368421,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqaui4olbtmhtbrxk7hm3wijtu6dot5ex3exvklmn2yym6a,0.2017479970414201,0.2017479970414201,0.36999271671597633,0.36999271671597633,0.5050599092105263,0.5050599092105263,0.6216402202631579,0.6216402202631579,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqa4psgdgzvneimkxlnsn273owjk5ngpz542rvtg4yldcja,0.5731973779585798,0.5731973779585798,0.754552075739645,0.754552075739645,0.47267648973684206,0.47267648973684206,0.617754209736842,0.617754209736842,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqapfugcoe2beetjvsuboknr2bfhci66hriafphjufjw26a,0.5360524399408284,0.5360524399408284,0.6030589949704142,0.6030589949704142,0.4934018781578947,0.4934018781578947,0.5737127589473684,0.5737127589473684,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqazpe3gdewfnayhxvsxtdclgfxqzs5dklhve33lejb4stq,0.30298616168639053,0.30298616168639053,0.46613255650887575,0.46613255650887575,0.5089459197368421,0.5089459197368421,0.6099821892105263,0.6099821892105263,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqazpe3gdewfnayhxvsxtdclgfxqzs5dklhve33lejb4stq,0.0,0.0,0.16605972322485207,0.16605972322485207,0.4921065415789474,0.4921065415789474,0.6345935881578948,0.6345935881578948,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqaabqkkloq5tn76oxkw243z3zj3btw76i6mfn77ylby4la,0.0,0.0,0.09395484340236686,0.09395484340236686,0.5037645726315789,0.5037645726315789,0.5698267486842106,0.5698267486842106,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqavx55hpdr7f7d76ab5xs3gpc742qlvzh7biugjfpezxya,0.09176984705621302,0.09176984705621302,0.20903131834319524,0.20903131834319524,0.5154226036842106,0.5154226036842106,0.6164588731578947,0.6164588731578947,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqavx55hpdr7f7d76ab5xs3gpc742qlvzh7biugjfpezxya,0.3816460306213018,0.3816460306213018,0.5724690458579882,0.5724690458579882,0.48692519421052627,0.48692519421052627,0.6345935881578948,0.6345935881578948,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqacczuflgdj2hjueh35sd6n6tpbj7mbcj6kpt4g4yftbvq,0.534595775739645,0.534595775739645,0.6911871813609467,0.6911871813609467,0.5037645726315789,0.5037645726315789,0.5931428107894737,0.5931428107894737,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqa33ainhagch5yib7weqk6yelf56gwqlo2tzyv5t3v7pwq,0.12235979606508875,0.12235979606508875,0.31900946834319527,0.31900946834319527,0.48692519421052627,0.48692519421052627,0.626821567368421,0.626821567368421,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqa33ainhagch5yib7weqk6yelf56gwqlo2tzyv5t3v7pwq,0.31463947559171596,0.31463947559171596,0.4107793153846154,0.4107793153846154,0.5141272668421053,0.5141272668421053,0.5957334844736842,0.5957334844736842,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqa33ainhagch5yib7weqk6yelf56gwqlo2tzyv5t3v7pwq,0.7421704297337278,0.7421704297337278,0.9249817917159764,0.9249817917159764,0.4571324481578948,0.4571324481578948,0.5801894428947368,0.5801894428947368,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqaql6iyymqo3aarrhdfm2xdqckertpmllb7trsrugehpoa,0.021849963579881657,0.021849963579881657,0.16533139112426037,0.16533139112426037,0.49858322526315785,0.49858322526315785,0.6022101684210527,0.6022101684210527,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqaql6iyymqo3aarrhdfm2xdqckertpmllb7trsrugehpoa,0.5557174071005917,0.5557174071005917,0.788055353254438,0.788055353254438,0.45583711131578947,0.45583711131578947,0.6022101684210527,0.6022101684210527,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqafnio6uyb7y2fi2srac32mds5gjnqmhwy4vctqm2bo53q,0.3772760378698225,0.3772760378698225,0.5564457392011835,0.5564457392011835,0.4765625,0.4765625,0.6216402202631579,0.6216402202631579,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqafnio6uyb7y2fi2srac32mds5gjnqmhwy4vctqm2bo53q,0.9133284778106509,0.9133284778106509,1.0,1.0,0.4791531736842105,0.4791531736842105,0.5478060234210527,0.5478060234210527,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqapun2whpjrrdpxrypq6aflmc2rgvwtuhzwsu36xq752ta,0.01820830298816568,0.01820830298816568,0.17042971597633136,0.17042971597633136,0.5102412565789474,0.5102412565789474,0.626821567368421,0.626821567368421,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqawcfrbxr45q6cvdpku7wce4xw6xe72ognifuk3w5pdyhq,0.6474872541420118,0.6474872541420118,0.7319737800295858,0.7319737800295858,0.48303918394736844,0.48303918394736844,0.5568733807894737,0.5568733807894737,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqafiyob6qjnvv6lmhaevtyzyrciaycztkky6tmtc6etmza,0.11726147122781065,0.11726147122781065,0.2804078659763313,0.2804078659763313,0.49987856210526316,0.49987856210526316,0.6099821892105263,0.6099821892105263,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqafiyob6qjnvv6lmhaevtyzyrciaycztkky6tmtc6etmza,0.644573925739645,0.644573925739645,0.8412235979289941,0.8412235979289941,0.48562985763157895,0.48562985763157895,0.6138681994736842,0.6138681994736842,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqahn6r2o2g7gpz4ywic26oosmxsp5ip4tmdq7yfj2pakwa,0.40131099778106505,0.40131099778106505,0.5695557174556213,0.5695557174556213,0.48303918394736844,0.48303918394736844,0.6009148315789473,0.6009148315789473,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqahn6r2o2g7gpz4ywic26oosmxsp5ip4tmdq7yfj2pakwa,0.048798251997041416,0.048798251997041416,0.15659140562130178,0.15659140562130178,0.5257852978947368,0.5257852978947368,0.6022101684210527,0.6022101684210527,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqajus6wbbvgzdzl4f6acw5ku43cvy4h4tlrhwenns6zg2a,0.0,0.0,0.08812818644970415,0.08812818644970415,0.49858322526315785,0.49858322526315785,0.5931428107894737,0.5931428107894737,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqa3sgsd5mteff24oseab44vh5tvnqby2pat6ibdgugc45a,0.22796795340236686,0.22796795340236686,0.3663510560650888,0.3663510560650888,0.48044851026315794,0.48044851026315794,0.5892568005263158,0.5892568005263158,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqagnbmrhe7zis4kdolzwn6ty353q7mfv26rat7uhxu645a,0.250546249112426,0.250546249112426,0.3845593590236686,0.3845593590236686,0.4882205310526316,0.4882205310526316,0.5750080957894736,0.5750080957894736,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqagnbmrhe7zis4kdolzwn6ty353q7mfv26rat7uhxu645a,0.10997815002958579,0.10997815002958579,0.2104879825443787,0.2104879825443787,0.5024692357894737,0.5024692357894737,0.5698267486842106,0.5698267486842106,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqagwrvtb3rrzmv5syzl73fnaddsxj7opwijnuah6pkecqa,0.6285506190828403,0.6285506190828403,0.788055353254438,0.788055353254438,0.4597231218421053,0.4597231218421053,0.5775987694736842,0.5775987694736842,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqa6bycfgbgdfdo6z3bssxeawo3rbqvzfjabtnlsnbwfruq,0.2039329934911243,0.2039329934911243,0.4559359068047337,0.4559359068047337,0.4882205310526316,0.4882205310526316,0.6462516192105263,0.6462516192105263,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqa6bycfgbgdfdo6z3bssxeawo3rbqvzfjabtnlsnbwfruq,0.7538237436390532,0.7538237436390532,0.8514202476331362,0.8514202476331362,0.4765625,0.4765625,0.5607593913157894,0.5607593913157894,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqahapm42bxs4jomrgkhns5sesenu6ionpe73itk7hocmza,0.7756737072485208,0.7756737072485208,0.8754552075443788,0.8754552075443788,0.44158840684210526,0.44158840684210526,0.5270806347368421,0.5270806347368421,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqaxjaobpybjhy6hegrftrnba5sou3qo3cosepayxv7jebq,0.35178441375739644,0.35178441375739644,0.4683175528106509,0.4683175528106509,0.4752671631578947,0.4752671631578947,0.5594640544736842,0.5594640544736842,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqaxjaobpybjhy6hegrftrnba5sou3qo3cosepayxv7jebq,0.644573925739645,0.644573925739645,0.7800437,0.7800437,0.45195110105263153,0.45195110105263153,0.5672360750000001,0.5672360750000001,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqahxgixqk6hhle7qmof32i7jhit7kdheldjqdchkdj4mja,0.003641660597633136,0.003641660597633136,0.04224326292899409,0.04224326292899409,0.5063552460526316,0.5063552460526316,0.5685314118421052,0.5685314118421052,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqahxgixqk6hhle7qmof32i7jhit7kdheldjqdchkdj4mja,0.6453022578402366,0.6453022578402366,0.7691187181952662,0.7691187181952662,0.4623137952631579,0.4623137952631579,0.5348526555263158,0.5348526555263158,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqarxffxhjep5ehtotvogw4iezvqc2xwreaxmdbyjmbnspa,0.095411507647929,0.095411507647929,0.18062636568047336,0.18062636568047336,0.5115365931578948,0.5115365931578948,0.5698267486842106,0.5698267486842106,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqarxffxhjep5ehtotvogw4iezvqc2xwreaxmdbyjmbnspa,0.8958485069526628,0.8958485069526628,1.0,1.0,0.43770239631578944,0.43770239631578944,0.5361479921052631,0.5361479921052631,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqagxsrqvmi4ohgk4q4v45opgu4ip7lpumkp3f6n6yhof2q,0.2804078659763313,0.2804078659763313,0.37072104881656803,0.37072104881656803,0.48044851026315794,0.48044851026315794,0.5568733807894737,0.5568733807894737,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqazpryvme35wmpc6yw2ttm3al4bujosuqipvhgbxjkuaqa,0.514202476331361,0.514202476331361,0.634377276035503,0.634377276035503,0.47008581605263156,0.47008581605263156,0.5620547278947369,0.5620547278947369,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqa7xbvkixp7t6ugusfxvk7fxeoxkszal66ssrnji4nif5q,0.7975236708579883,0.7975236708579883,1.0,1.0,0.4312257123684211,0.4312257123684211,0.6035055052631578,0.6035055052631578,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqaumar3kldhwjczd6msaw5oyqjs4u4qazjktsjlrek6ruq,0.017479970872781064,0.017479970872781064,0.11289147852071005,0.11289147852071005,0.5167179405263158,0.5167179405263158,0.6022101684210527,0.6022101684210527,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqaumar3kldhwjczd6msaw5oyqjs4u4qazjktsjlrek6ruq,0.6562272396449704,0.6562272396449704,0.8222869628698226,0.8222869628698226,0.4921065415789474,0.4921065415789474,0.5879614636842105,0.5879614636842105,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqam23i3apgq2ovr7v3r3ev5gryvtkiowx2fdhdr3vqdfaa,0.016023306627218934,0.016023306627218934,0.15003641656804734,0.15003641656804734,0.48562985763157895,0.48562985763157895,0.5931428107894737,0.5931428107894737,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqah2enweihculmhwzba4ookdp5kvizlvawtpwxlrryxjuq,0.0,0.0,0.08302986161242604,0.08302986161242604,0.5128319299999999,0.5128319299999999,0.5996194947368422,0.5996194947368422,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqarlj27yqfodn2acfglgjmxq5z7etacjijo2qe3z4vkx5q,0.017479970872781064,0.017479970872781064,0.07210487982248522,0.07210487982248522,0.5206039507894737,0.5206039507894737,0.5646454015789474,0.5646454015789474,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqarlj27yqfodn2acfglgjmxq5z7etacjijo2qe3z4vkx5q,0.04078659868343195,0.04078659868343195,0.1580480699704142,0.1580480699704142,0.5387386657894737,0.5387386657894737,0.6022101684210527,0.6022101684210527,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqai46ox2y65yp6njnfbyn6rzltxoxcvmf4xv6s4jahlvsq,0.3160961397928994,0.3160961397928994,0.4508375819526627,0.4508375819526627,0.5115365931578948,0.5115365931578948,0.6112775257894737,0.6112775257894737,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqai46ox2y65yp6njnfbyn6rzltxoxcvmf4xv6s4jahlvsq,0.015294974511834319,0.015294974511834319,0.09322651128698226,0.09322651128698226,0.5167179405263158,0.5167179405263158,0.5892568005263158,0.5892568005263158,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqacidd4g3hxqrym3d553upjp2iqhm4wnpsbnavewrbvrrq,0.10342316096153847,0.10342316096153847,0.21194464674556213,0.21194464674556213,0.5244899610526316,0.5244899610526316,0.6035055052631578,0.6035055052631578,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqah5ibuau54xflgvm4wgtfeq7ncklfia75g6omsgzonooq,0.29570284053254436,0.29570284053254436,0.4093226511834319,0.4093226511834319,0.5076505828947369,0.5076505828947369,0.590552137368421,0.590552137368421,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqallewfxz66g5nfys3gjnh3zkwrpm7us2oq3bdsq7zvzmq,0.013109978149408286,0.013109978149408286,0.12745812090236688,0.12745812090236688,0.5115365931578948,0.5115365931578948,0.5944381476315789,0.5944381476315789,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqa7ywzldsbuyghrb2yfu3t5ydu2lgovbjksoxclzsi3jya,0.9380917698224852,0.9380917698224852,1.0,1.0,0.45065576421052633,0.45065576421052633,0.5218992876315789,0.5218992876315789,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqavemkuqypyhwehvoypty5n4so3zh3hx6md5bpu2giu2fq,0.01238164603106509,0.01238164603106509,0.16678805532544377,0.16678805532544377,0.49987856210526316,0.49987856210526316,0.6138681994736842,0.6138681994736842,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqasq2rncuxml3bo5qfhscfp27jhaannhm3dcpbzlylww5q,0.010924981791420119,0.010924981791420119,0.1973780044378698,0.1973780044378698,0.5063552460526316,0.5063552460526316,0.6242308936842105,0.6242308936842105,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqafuga7yqko5q7upfohho4ncfojpabrwaxs6gq4cifxoxa,0.0,0.0,0.0575382374408284,0.0575382374408284,0.5283759715789473,0.5283759715789473,0.6035055052631578,0.6035055052631578,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqasad5wy25wfquncg3xc3cfi3ayq64nsd64l7w7zvxjctq,0.0,0.0,0.14493809177514794,0.14493809177514794,0.5180132771052632,0.5180132771052632,0.6397749352631579,0.6397749352631579,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqav3idaz7svlu445azyk7cbeoq54fbnxcmpjh3ica5rsxq,0.1150764748668639,0.1150764748668639,0.24981791701183434,0.24981791701183434,0.5011738989473684,0.5011738989473684,0.5970288213157895,0.5970288213157895,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqaozrygubpweulhxxohvuop6m2tml5r2rbjdbtkx7j3xjq,0.26584122366863905,0.26584122366863905,0.4158776402366864,0.4158776402366864,0.5037645726315789,0.5037645726315789,0.5970288213157895,0.5970288213157895,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqaruezeixc5ffoek5ufxizel2itcu634gifxpr4caoggeq,0.5309541150887575,0.5309541150887575,0.6394756008875739,0.6394756008875739,0.494697215,0.494697215,0.5814847797368421,0.5814847797368421,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqafp43iyvxuorsq3ghwbg4kbexlwnpuqnf6z55oc5prfgq,0.7385287690828403,0.7385287690828403,0.8725418791420119,0.8725418791420119,0.4739718263157895,0.4739718263157895,0.5659407384210526,0.5659407384210526,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqad7ubkfizzqhx3r4ldi7f6dzddxhtc2babmnp5lei5rqa,0.9461034232248521,0.9461034232248521,1.0,1.0,0.4778578368421053,0.4778578368421053,0.5568733807894737,0.5568733807894737,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqaagpzfr53hhxbijfbwpn2h4dkosfsbvn53rpugqmodxya,0.18426802618343197,0.18426802618343197,0.33284777855029585,0.33284777855029585,0.5076505828947369,0.5076505828947369,0.617754209736842,0.617754209736842,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqavid3s3uay2bd2qxthyxiqrjjfl62vpxftv6xu2ki7aoa,0.0014566642389053255,0.0014566642389053255,0.1143481427514793,0.1143481427514793,0.4959925518421052,0.4959925518421052,0.5892568005263158,0.5892568005263158,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqadbiungsrwh6sqyrf5pgwa6oamdsqgahipokvn46ixeqq,0.4326292789940828,0.4326292789940828,0.6620538965976331,0.6620538965976331,0.5089459197368421,0.5089459197368421,0.6501376294736841,0.6501376294736841,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqankehv5n2uv6fc3gheudr3z6tndvhrypqudfko4rkgcpa,0.49380917692307696,0.49380917692307696,0.670065549852071,0.670065549852071,0.4752671631578947,0.4752671631578947,0.6073915155263158,0.6073915155263158,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqawoai7t42jibdqy3dquiyw3wddds2opjjnyera5xqor3q,0.3343044428994083,0.3343044428994083,0.49016751642011835,0.49016751642011835,0.4959925518421052,0.4959925518421052,0.6112775257894737,0.6112775257894737,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqadhkn7lrgk4nwrimwrwzvpxywkfroihy6ym4uyotqywpq,0.06117989803254437,0.06117989803254437,0.19810633653846155,0.19810633653846155,0.5154226036842106,0.5154226036842106,0.6073915155263158,0.6073915155263158,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqai34ulvlr7bbho5oeq4xb3jyvaktza2w5s3r4wa6ug5iq,0.6504005826923076,0.6504005826923076,0.8346686088757396,0.8346686088757396,0.4752671631578947,0.4752671631578947,0.5827801165789473,0.5827801165789473,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqa7hme2yyps57znfs6dmm2vg2ukinrblkq33ki5m2qrnga,0.8150036417159764,0.8150036417159764,0.9847050254437869,0.9847050254437869,0.47008581605263156,0.47008581605263156,0.5814847797368421,0.5814847797368421,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqa2nhdly5clrqptsgc35ipuoqg263sjlssvirgaj6v7hzq,0.0,0.0,0.30371449378698223,0.30371449378698223,0.5167179405263158,0.5167179405263158,0.7187904792105263,0.7187904792105263,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqaduppxybj6klov45g35cr3knoswsykgvt7utffnalxnpa,0.0,0.0,0.2798833819526627,0.2798833819526627,0.5105382621052631,0.5105382621052631,0.7193579765789474,0.7193579765789474,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqaduppxybj6klov45g35cr3knoswsykgvt7utffnalxnpa,0.41982507292899407,0.41982507292899407,0.7849854227810651,0.7849854227810651,0.5105382621052631,0.5105382621052631,0.7336251621052632,0.7336251621052632,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqab3oyhpq4verd22744zrnio5u4bkwxurlsgf543aqbm3a,0.09913169319526627,0.09913169319526627,0.20839363239644973,0.20839363239644973,0.5140765765789473,0.5140765765789473,0.6131756757894737,0.6131756757894737,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqaenhovgsa5uqihq3hn7js5n7ca24y5cteb7apvfii7y4a,0.37047756878698224,0.37047756878698224,0.7547033285502959,0.7547033285502959,0.5192245818421053,0.5192245818421053,0.7457368081578947,0.7457368081578947,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqaenhovgsa5uqihq3hn7js5n7ca24y5cteb7apvfii7y4a,0.8675832127218934,0.8675832127218934,1.0,1.0,0.4767535392105263,0.4767535392105263,0.6530727155263159,0.6530727155263159,['car']
ocid1.datalabelingrecord.oc1.ap-tokyo-1.amaaaaaassl65iqauss2skgfbkdkcxwce24au4rsz7jlem5zatzcdl57zwxa,0.05643994211538461,0.05643994211538461,0.20911722144970415,0.20911722144970415,0.5089285713157894,0.5089285713157894,0.6157496781578947,0.6157496781578947,['car']
